transaction_id,customer_id,visit_date,total_spending
T001812,1236,2024-07-14,44956
T007251,1283,2024-07-14,202370
T003252,1127,2024-07-14,457166
T005028,1231,2024-07-14,36447
T005078,1028,2024-07-14,146560
T000284,1485,2024-07-14,354741
T002756,1285,2024-07-14,451508
T002306,1380,2024-07-15,101673
T005397,1273,2024-07-15,133984
T003258,1441,2024-07-15,238930
T003390,1149,2024-07-15,341827
T003698,1101,2024-07-15,116946
T007761,1183,2024-07-15,370600
T001592,1138,2024-07-15,420385
T004642,1414,2024-07-15,92855
T006659,1093,2024-07-15,328176
T005551,1040,2024-07-15,103452
T007954,1011,2024-07-15,88056
T000595,1027,2024-07-16,340961
T006371,1365,2024-07-16,193889
T000061,1187,2024-07-16,238359
T007393,1185,2024-07-16,77728
T001258,1143,2024-07-16,493805
T006558,1413,2024-07-16,379373
T004969,1293,2024-07-16,419308
T004482,1011,2024-07-16,190114
T005710,1317,2024-07-16,42449
T002778,1093,2024-07-17,249147
T006559,1016,2024-07-17,394458
T003501,1098,2024-07-17,456060
T005139,1371,2024-07-17,252730
T003492,1045,2024-07-17,186901
T002280,1432,2024-07-17,126371
T005366,1221,2024-07-18,385009
T004817,1299,2024-07-18,138025
T002390,1307,2024-07-18,243283
T007520,1413,2024-07-18,459015
T006218,1127,2024-07-18,67547
T006206,1398,2024-07-18,317705
T005010,1419,2024-07-18,489886
T000919,1165,2024-07-18,346052
T000756,1397,2024-07-18,365632
T001167,1158,2024-07-18,474555
T000751,1459,2024-07-18,190848
T006307,1247,2024-07-19,385227
T005752,1487,2024-07-19,25392
T007754,1094,2024-07-19,87703
T005349,1072,2024-07-19,459268
T003718,1093,2024-07-19,398729
T004650,1159,2024-07-19,210276
T004576,1199,2024-07-19,254051
T003984,1043,2024-07-19,324080
T003822,1477,2024-07-19,197182
T003393,1310,2024-07-19,316770
T007557,1321,2024-07-19,224390
T003364,1016,2024-07-19,343670
T002358,1134,2024-07-19,387790
T006406,1427,2024-07-19,250389
T003533,1026,2024-07-19,471392
T006203,1357,2024-07-20,208226
T001160,1239,2024-07-20,223206
T003911,1139,2024-07-20,447194
T005862,1368,2024-07-20,129570
T004882,1211,2024-07-20,171228
T005848,1083,2024-07-20,455643
T001520,1287,2024-07-20,127772
T007820,1319,2024-07-20,69460
T001878,1010,2024-07-20,286496
T007139,1082,2024-07-21,377860
T003973,1451,2024-07-21,362044
T006080,1415,2024-07-21,48704
T005527,1025,2024-07-21,293399
T002461,1407,2024-07-21,453927
T002608,1406,2024-07-21,351336
T003110,1019,2024-07-21,68242
T006182,1164,2024-07-21,369706
T004595,1048,2024-07-21,147574
T003199,1321,2024-07-21,118171
T000224,1251,2024-07-21,442418
T006101,1476,2024-07-21,188899
T003184,1290,2024-07-21,420376
T007592,1078,2024-07-22,105802
T002814,1073,2024-07-22,378315
T003010,1246,2024-07-22,259139
T007128,1153,2024-07-22,79488
T003906,1162,2024-07-22,400030
T005046,1290,2024-07-22,106366
T004312,1284,2024-07-22,390099
T007812,1298,2024-07-22,231270
T006444,1377,2024-07-22,166450
T001789,1376,2024-07-22,399416
T003618,1272,2024-07-22,152701
T003225,1160,2024-07-22,171563
T003399,1235,2024-07-22,203321
T006985,1241,2024-07-22,32420
T005696,1492,2024-07-22,241580
T002442,1437,2024-07-23,171171
T004599,1022,2024-07-23,268290
T007948,1107,2024-07-23,68330
T000216,1108,2024-07-23,368623
T003331,1201,2024-07-23,152715
T001100,1265,2024-07-23,60002
T007501,1369,2024-07-23,302469
T002726,1431,2024-07-23,439508
T004544,1241,2024-07-23,384130
T001871,1483,2024-07-23,35154
T004679,1092,2024-07-23,420043
T005500,1183,2024-07-24,196796
T004743,1222,2024-07-24,106569
T006297,1326,2024-07-24,78001
T003865,1332,2024-07-24,256486
T000952,1206,2024-07-24,207150
T005348,1392,2024-07-24,459606
T003220,1484,2024-07-24,265195
T003433,1029,2024-07-24,150860
T004598,1136,2024-07-24,61559
T005177,1187,2024-07-25,472846
T006530,1004,2024-07-25,250765
T004963,1184,2024-07-25,303696
T007854,1400,2024-07-25,300245
T005140,1460,2024-07-25,373784
T005307,1171,2024-07-26,417094
T004432,1471,2024-07-26,92468
T002136,1142,2024-07-26,159333
T003283,1107,2024-07-26,65693
T003366,1329,2024-07-26,33149
T004942,1209,2024-07-26,238423
T003082,1189,2024-07-26,160039
T002325,1109,2024-07-26,39420
T004636,1331,2024-07-26,86013
T002150,1371,2024-07-26,429336
T000248,1377,2024-07-26,46863
T006702,1367,2024-07-26,240943
T003511,1090,2024-07-26,267496
T005561,1005,2024-07-26,484369
T003251,1354,2024-07-26,108075
T006522,1475,2024-07-27,266037
T002420,1454,2024-07-27,53434
T005759,1103,2024-07-27,114769
T004002,1481,2024-07-27,253259
T001073,1213,2024-07-27,158294
T000452,1356,2024-07-27,461815
T003011,1395,2024-07-27,365587
T003181,1184,2024-07-27,64400
T001880,1384,2024-07-27,423600
T000373,1395,2024-07-27,185261
T004699,1062,2024-07-27,64870
T004985,1296,2024-07-27,460415
T001298,1036,2024-07-28,33621
T000379,1038,2024-07-28,24959
T006730,1016,2024-07-28,71033
T007827,1200,2024-07-28,484235
T007963,1009,2024-07-28,461588
T006898,1282,2024-07-28,146718
T002937,1165,2024-07-28,431496
T002872,1392,2024-07-28,176978
T004681,1383,2024-07-28,396645
T005036,1350,2024-07-28,102060
T005581,1030,2024-07-28,157750
T000451,1082,2024-07-28,53939
T001950,1055,2024-07-29,497965
T003689,1170,2024-07-29,345238
T007347,1386,2024-07-29,498198
T001144,1271,2024-07-29,57690
T005666,1305,2024-07-29,94300
T000086,1491,2024-07-29,21082
T007991,1169,2024-07-29,80530
T000762,1055,2024-07-29,29597
T006414,1426,2024-07-30,38201
T007832,1263,2024-07-30,58692
T002959,1492,2024-07-30,175925
T003214,1183,2024-07-30,244320
T000174,1477,2024-07-30,404963
T004760,1437,2024-07-30,498704
T001000,1193,2024-07-30,56509
T000932,1404,2024-07-30,170799
T003232,1053,2024-07-30,343361
T005832,1251,2024-07-30,268155
T000920,1305,2024-07-31,176726
T002723,1343,2024-07-31,209802
T003880,1112,2024-07-31,422576
T002424,1001,2024-07-31,218842
T006538,1478,2024-07-31,33162
T004331,1252,2024-07-31,366361
T004339,1150,2024-07-31,227593
T007211,1382,2024-07-31,420282
T003931,1081,2024-07-31,302387
T007171,1467,2024-08-01,336925
T006860,1220,2024-08-01,62290
T003783,1154,2024-08-01,329321
T006598,1390,2024-08-01,43116
T001928,1488,2024-08-01,423243
T001119,1300,2024-08-01,290640
T005251,1406,2024-08-01,209121
T000596,1072,2024-08-01,123038
T006458,1366,2024-08-01,168522
T007268,1165,2024-08-01,389911
T005217,1096,2024-08-01,245963
T005980,1021,2024-08-01,192263
T000681,1424,2024-08-01,235192
T005323,1053,2024-08-01,282081
T002807,1438,2024-08-01,123742
T005313,1337,2024-08-01,107150
T000344,1486,2024-08-02,199729
T004474,1138,2024-08-02,466811
T003080,1431,2024-08-02,306801
T005639,1141,2024-08-02,481235
T007126,1493,2024-08-02,202974
T006137,1381,2024-08-02,49605
T000959,1251,2024-08-02,110197
T005617,1111,2024-08-02,134430
T007936,1222,2024-08-02,285405
T001132,1021,2024-08-02,147192
T002929,1500,2024-08-02,428519
T003632,1274,2024-08-02,237544
T007162,1035,2024-08-03,300684
T001112,1153,2024-08-03,487572
T005952,1292,2024-08-03,440941
T007833,1046,2024-08-03,50086
T000656,1011,2024-08-03,345447
T000804,1404,2024-08-03,82398
T005885,1405,2024-08-03,283498
T001150,1290,2024-08-03,199243
T006393,1435,2024-08-03,474933
T004701,1332,2024-08-03,68110
T005834,1003,2024-08-03,236942
T003508,1428,2024-08-03,182550
T003753,1315,2024-08-03,324661
T006006,1427,2024-08-04,296532
T005823,1291,2024-08-04,454412
T002968,1447,2024-08-04,182187
T006159,1336,2024-08-04,68423
T002471,1190,2024-08-04,292390
T002001,1401,2024-08-04,310714
T004454,1104,2024-08-04,180631
T005683,1249,2024-08-04,388406
T004560,1025,2024-08-05,148145
T004497,1137,2024-08-05,475010
T002138,1165,2024-08-05,111414
T005409,1068,2024-08-05,229803
T003983,1339,2024-08-05,267326
T007298,1206,2024-08-05,293896
T003611,1050,2024-08-05,62771
T003926,1321,2024-08-05,159988
T004757,1278,2024-08-05,112449
T002817,1122,2024-08-05,279966
T007398,1342,2024-08-06,164121
T006851,1427,2024-08-06,425480
T006742,1226,2024-08-06,413341
T003014,1005,2024-08-06,342726
T002564,1357,2024-08-06,426817
T006362,1141,2024-08-06,32453
T007433,1464,2024-08-06,65643
T006788,1092,2024-08-06,410214
T000101,1025,2024-08-06,322069
T004708,1008,2024-08-06,266797
T000708,1428,2024-08-06,236899
T004376,1109,2024-08-06,215647
T000515,1285,2024-08-06,414289
T006074,1352,2024-08-06,204616
T000828,1295,2024-08-06,66221
T004727,1178,2024-08-06,134064
T006124,1182,2024-08-06,179574
T005123,1247,2024-08-06,238580
T007662,1314,2024-08-06,271767
T001972,1030,2024-08-07,435505
T004393,1061,2024-08-07,186033
T003047,1242,2024-08-07,249789
T002955,1497,2024-08-07,189964
T002621,1072,2024-08-07,142668
T005941,1017,2024-08-07,466454
T005357,1190,2024-08-07,257464
T003757,1389,2024-08-07,359323
T002388,1034,2024-08-07,151572
T002555,1064,2024-08-08,393167
T000566,1477,2024-08-08,141649
T000229,1416,2024-08-08,401140
T005656,1269,2024-08-08,489406
T007743,1352,2024-08-08,295995
T004734,1224,2024-08-08,471313
T005221,1072,2024-08-08,192845
T005969,1293,2024-08-08,332878
T005292,1375,2024-08-08,363929
T004605,1292,2024-08-08,59305
T003424,1409,2024-08-08,193167
T000076,1036,2024-08-08,350502
T007665,1082,2024-08-08,446960
T007361,1485,2024-08-09,84555
T006454,1075,2024-08-09,133744
T007129,1013,2024-08-09,226154
T007059,1099,2024-08-09,186872
T003852,1391,2024-08-09,82726
T002353,1477,2024-08-09,201161
T002775,1155,2024-08-09,315194
T000684,1353,2024-08-09,396156
T007583,1181,2024-08-10,129602
T000264,1324,2024-08-10,39755
T004308,1345,2024-08-10,268053
T003883,1206,2024-08-10,164013
T005537,1364,2024-08-10,29734
T006980,1225,2024-08-10,359758
T000140,1200,2024-08-10,435718
T003687,1469,2024-08-10,292875
T000313,1226,2024-08-10,314430
T004939,1214,2024-08-10,438268
T006438,1117,2024-08-11,403442
T002125,1148,2024-08-11,286499
T003498,1413,2024-08-11,472889
T004846,1166,2024-08-11,131315
T004208,1137,2024-08-11,60503
T004777,1165,2024-08-11,201370
T000641,1395,2024-08-11,214202
T001440,1158,2024-08-11,109788
T002623,1422,2024-08-11,324981
T000144,1268,2024-08-11,261496
T001475,1110,2024-08-11,92439
T002436,1143,2024-08-11,43088
T002219,1154,2024-08-11,52780
T005341,1288,2024-08-11,248443
T004257,1245,2024-08-12,199815
T007535,1471,2024-08-12,67577
T005411,1218,2024-08-12,63998
T003041,1399,2024-08-12,101227
T001736,1382,2024-08-12,366261
T003059,1391,2024-08-12,222500
T003814,1367,2024-08-12,404024
T007317,1488,2024-08-12,238865
T005659,1245,2024-08-12,230861
T006456,1305,2024-08-12,237522
T000217,1382,2024-08-12,118752
T007560,1219,2024-08-12,256232
T005296,1401,2024-08-12,54171
T007038,1030,2024-08-12,434756
T000722,1041,2024-08-13,146745
T003422,1138,2024-08-13,277510
T006877,1483,2024-08-13,236643
T000979,1126,2024-08-13,122666
T003137,1035,2024-08-13,130091
T004143,1439,2024-08-13,300356
T005676,1198,2024-08-13,499278
T006913,1158,2024-08-13,36533
T007418,1125,2024-08-13,238438
T006493,1110,2024-08-13,154150
T003040,1407,2024-08-13,396466
T000872,1145,2024-08-14,102911
T004038,1440,2024-08-14,200402
T006734,1009,2024-08-14,67219
T000998,1175,2024-08-14,389006
T002518,1320,2024-08-14,118026
T006954,1148,2024-08-14,233699
T003899,1272,2024-08-14,67027
T003656,1008,2024-08-14,192115
T004748,1480,2024-08-14,41637
T005766,1458,2024-08-14,156064
T005408,1244,2024-08-14,55133
T004875,1450,2024-08-14,170025
T001500,1128,2024-08-14,355014
T003628,1332,2024-08-14,31251
T006341,1435,2024-08-15,308715
T002531,1041,2024-08-15,271518
T004464,1289,2024-08-15,337473
T002126,1472,2024-08-15,315845
T006158,1041,2024-08-15,29622
T004571,1499,2024-08-15,339649
T007470,1070,2024-08-15,349711
T007270,1187,2024-08-15,391431
T006405,1098,2024-08-16,197189
T000529,1079,2024-08-16,124817
T007544,1403,2024-08-16,152019
T004669,1500,2024-08-16,337477
T000143,1089,2024-08-16,487121
T002062,1280,2024-08-16,157513
T002308,1107,2024-08-16,106796
T001051,1324,2024-08-16,119007
T005071,1392,2024-08-16,325131
T006155,1242,2024-08-16,23642
T007160,1492,2024-08-17,378400
T004796,1187,2024-08-17,318510
T004310,1369,2024-08-17,222850
T005697,1419,2024-08-17,426743
T006053,1478,2024-08-17,342188
T002103,1301,2024-08-17,159334
T007340,1253,2024-08-17,82110
T005072,1093,2024-08-17,128024
T006646,1186,2024-08-17,370588
T000999,1290,2024-08-17,268751
T000236,1029,2024-08-17,103323
T001719,1111,2024-08-17,52646
T007119,1089,2024-08-17,431476
T005540,1452,2024-08-18,97932
T000096,1217,2024-08-18,201676
T006989,1237,2024-08-18,271985
T001490,1405,2024-08-18,161503
T000797,1305,2024-08-18,100291
T003994,1247,2024-08-18,33317
T002749,1378,2024-08-18,231588
T006823,1066,2024-08-18,37341
T007584,1327,2024-08-18,234529
T005714,1363,2024-08-18,459090
T005011,1179,2024-08-18,384904
T006423,1431,2024-08-18,94676
T001800,1431,2024-08-18,352187
T007385,1016,2024-08-19,450569
T001177,1263,2024-08-19,267077
T005488,1282,2024-08-19,90063
T006523,1308,2024-08-19,245942
T001031,1090,2024-08-19,406133
T002450,1393,2024-08-19,146788
T003342,1359,2024-08-19,291601
T005342,1271,2024-08-19,61041
T004400,1311,2024-08-19,46547
T007459,1250,2024-08-19,104269
T002484,1215,2024-08-19,53542
T003727,1099,2024-08-20,133508
T007679,1226,2024-08-20,336921
T001934,1260,2024-08-20,480374
T005620,1249,2024-08-20,445173
T002174,1169,2024-08-20,345689
T006704,1339,2024-08-20,401422
T005603,1469,2024-08-20,124222
T005257,1114,2024-08-20,109147
T002209,1099,2024-08-20,404391
T007884,1044,2024-08-21,164875
T003367,1166,2024-08-21,181466
T003816,1283,2024-08-21,369736
T005118,1316,2024-08-21,236713
T001339,1291,2024-08-21,325033
T005227,1099,2024-08-21,89702
T007513,1062,2024-08-21,242574
T005761,1125,2024-08-21,487375
T000435,1133,2024-08-21,278946
T006596,1090,2024-08-21,457443
T000909,1064,2024-08-21,73257
T001562,1420,2024-08-21,453384
T000923,1044,2024-08-21,208961
T005534,1113,2024-08-21,448314
T003505,1079,2024-08-21,487927
T007154,1384,2024-08-21,74714
T006249,1400,2024-08-21,418944
T006531,1401,2024-08-22,94418
T004101,1338,2024-08-22,215659
T002311,1478,2024-08-22,152841
T003463,1480,2024-08-22,383294
T006724,1179,2024-08-22,149802
T002948,1387,2024-08-22,474887
T000608,1500,2024-08-22,417046
T004645,1062,2024-08-22,218453
T002259,1379,2024-08-22,121248
T003281,1121,2024-08-23,158966
T003236,1030,2024-08-23,248470
T005566,1037,2024-08-23,418521
T001262,1160,2024-08-23,399776
T002186,1341,2024-08-23,124493
T003570,1459,2024-08-23,174805
T002437,1191,2024-08-23,88464
T006184,1411,2024-08-23,401598
T000705,1482,2024-08-23,175586
T000115,1101,2024-08-23,481531
T003096,1126,2024-08-23,244598
T004677,1059,2024-08-23,243679
T001431,1490,2024-08-23,447808
T003440,1230,2024-08-23,227780
T005631,1493,2024-08-23,473228
T004828,1351,2024-08-24,139870
T003013,1476,2024-08-24,135675
T001582,1133,2024-08-24,371263
T006671,1251,2024-08-24,44061
T000198,1474,2024-08-24,224639
T003142,1265,2024-08-24,308864
T002593,1093,2024-08-24,485718
T001967,1211,2024-08-24,170716
T003864,1476,2024-08-24,85197
T000894,1080,2024-08-24,191297
T001030,1361,2024-08-24,175136
T007566,1061,2024-08-24,399384
T006263,1495,2024-08-25,463769
T003815,1280,2024-08-25,444892
T005290,1189,2024-08-25,168579
T006251,1493,2024-08-25,30886
T001938,1020,2024-08-25,169388
T005263,1438,2024-08-25,114243
T000782,1361,2024-08-25,70021
T006499,1181,2024-08-25,42064
T000892,1118,2024-08-25,389029
T007850,1157,2024-08-25,407736
T004105,1057,2024-08-26,338287
T001516,1130,2024-08-26,207823
T007056,1209,2024-08-26,439208
T002763,1266,2024-08-26,241767
T001297,1494,2024-08-26,379868
T000363,1195,2024-08-26,278446
T003051,1462,2024-08-26,158213
T002000,1161,2024-08-26,203230
T004786,1005,2024-08-26,362406
T002151,1345,2024-08-26,173812
T004316,1137,2024-08-26,183479
T005006,1215,2024-08-26,315644
T002302,1129,2024-08-26,175161
T004188,1315,2024-08-27,411987
T001673,1173,2024-08-27,338063
T002089,1220,2024-08-27,493888
T002172,1442,2024-08-27,175302
T001470,1289,2024-08-27,373085
T004918,1277,2024-08-27,448761
T000866,1231,2024-08-27,386731
T006643,1236,2024-08-27,90779
T004562,1156,2024-08-27,423222
T000411,1289,2024-08-27,240688
T002766,1051,2024-08-28,352959
T001373,1348,2024-08-28,446898
T003284,1147,2024-08-28,202538
T000868,1084,2024-08-28,354123
T001410,1249,2024-08-28,375139
T002227,1232,2024-08-28,331671
T007591,1206,2024-08-28,222301
T001293,1042,2024-08-28,297259
T005483,1163,2024-08-28,425768
T007487,1298,2024-08-28,298900
T007589,1493,2024-08-28,266921
T003716,1160,2024-08-28,119248
T006285,1438,2024-08-28,480929
T007784,1376,2024-08-28,36321
T003273,1390,2024-08-28,349663
T006578,1278,2024-08-28,291698
T002900,1234,2024-08-28,476770
T002869,1294,2024-08-28,193441
T002316,1032,2024-08-28,256107
T007144,1325,2024-08-28,133917
T005506,1158,2024-08-29,455946
T003391,1028,2024-08-29,327475
T003862,1303,2024-08-29,21223
T006660,1472,2024-08-29,97763
T004304,1209,2024-08-29,122478
T005890,1448,2024-08-29,393242
T005526,1302,2024-08-29,33155
T003825,1490,2024-08-29,223441
T005793,1146,2024-08-30,103406
T003519,1434,2024-08-30,457929
T006141,1296,2024-08-30,360350
T001975,1117,2024-08-30,120020
T005662,1006,2024-08-30,309741
T004836,1459,2024-08-30,492699
T006864,1289,2024-08-30,150374
T004891,1191,2024-08-31,96970
T001213,1026,2024-08-31,476339
T000385,1402,2024-08-31,75046
T007163,1183,2024-08-31,93480
T000851,1428,2024-08-31,135266
T007632,1055,2024-08-31,252842
T004093,1403,2024-08-31,181113
T007956,1192,2024-09-01,171170
T007804,1092,2024-09-01,381155
T000293,1011,2024-09-01,78473
T001791,1483,2024-09-01,213175
T004769,1340,2024-09-01,498162
T007595,1096,2024-09-01,175194
T000733,1251,2024-09-01,222714
T000244,1272,2024-09-01,369825
T003722,1468,2024-09-01,201921
T007911,1276,2024-09-01,334629
T001191,1440,2024-09-01,313076
T001368,1003,2024-09-02,418077
T007337,1477,2024-09-02,200057
T007521,1499,2024-09-02,260776
T000789,1445,2024-09-02,444018
T000482,1224,2024-09-02,38510
T005762,1313,2024-09-02,94710
T006192,1012,2024-09-03,30372
T005075,1060,2024-09-03,293445
T003730,1091,2024-09-03,119969
T000453,1258,2024-09-03,419330
T003706,1010,2024-09-03,105997
T005459,1237,2024-09-03,23760
T005645,1429,2024-09-03,175312
T001635,1422,2024-09-03,37441
T001966,1366,2024-09-03,388121
T007627,1282,2024-09-03,127535
T002843,1440,2024-09-03,237733
T004410,1362,2024-09-03,330360
T006884,1310,2024-09-03,67361
T001024,1287,2024-09-03,450766
T001488,1482,2024-09-04,211373
T007482,1334,2024-09-04,255101
T001567,1063,2024-09-04,299953
T005268,1461,2024-09-04,316854
T007966,1093,2024-09-04,294722
T006248,1396,2024-09-04,197452
T002711,1240,2024-09-05,490138
T007747,1137,2024-09-05,428274
T007528,1112,2024-09-05,26030
T005090,1338,2024-09-05,398625
T005693,1063,2024-09-05,91347
T003113,1282,2024-09-05,21783
T005325,1384,2024-09-05,479008
T002130,1405,2024-09-05,474490
T000880,1449,2024-09-05,419666
T007123,1236,2024-09-05,50480
T006415,1220,2024-09-05,277636
T005396,1156,2024-09-06,226337
T000793,1207,2024-09-06,261421
T005841,1018,2024-09-06,276411
T000212,1161,2024-09-06,244213
T001026,1142,2024-09-06,442227
T004467,1126,2024-09-06,86141
T001286,1280,2024-09-06,169515
T000658,1217,2024-09-06,76690
T003152,1355,2024-09-06,254633
T002139,1314,2024-09-06,310534
T000193,1098,2024-09-07,120364
T003365,1137,2024-09-07,270520
T005448,1492,2024-09-07,203340
T006202,1334,2024-09-07,444477
T000136,1485,2024-09-07,182767
T006707,1029,2024-09-07,55919
T001179,1108,2024-09-07,371591
T007391,1197,2024-09-07,228051
T005589,1379,2024-09-07,422894
T001744,1190,2024-09-07,406857
T002464,1354,2024-09-08,108636
T002894,1154,2024-09-08,135278
T004007,1453,2024-09-08,180441
T005041,1098,2024-09-08,386042
T002455,1210,2024-09-08,470011
T007081,1496,2024-09-08,436656
T002860,1419,2024-09-08,111104
T004865,1125,2024-09-08,222957
T006081,1107,2024-09-08,111411
T005083,1480,2024-09-08,467651
T002310,1260,2024-09-08,439499
T005116,1428,2024-09-08,42030
T001965,1319,2024-09-08,490809
T006321,1218,2024-09-08,316400
T001383,1121,2024-09-08,372654
T006896,1214,2024-09-09,280158
T006475,1029,2024-09-09,246959
T005371,1056,2024-09-09,179467
T001682,1333,2024-09-09,46296
T006488,1414,2024-09-09,299781
T004652,1482,2024-09-09,307437
T007446,1113,2024-09-09,380138
T006882,1126,2024-09-09,211037
T003350,1462,2024-09-09,188862
T001534,1463,2024-09-09,190491
T000558,1459,2024-09-09,48106
T000213,1016,2024-09-09,286441
T001230,1050,2024-09-10,68231
T006020,1038,2024-09-10,67646
T004080,1478,2024-09-10,267943
T001006,1414,2024-09-10,362009
T002523,1142,2024-09-10,204492
T004036,1007,2024-09-10,471267
T003384,1274,2024-09-10,281041
T001761,1288,2024-09-10,25316
T001572,1256,2024-09-10,43424
T006549,1244,2024-09-10,79090
T006400,1154,2024-09-10,338316
T007968,1017,2024-09-10,415467
T005628,1022,2024-09-10,332622
T006136,1096,2024-09-10,77268
T004714,1443,2024-09-10,289192
T005155,1218,2024-09-10,333062
T003389,1428,2024-09-10,413345
T006567,1017,2024-09-10,342453
T005849,1125,2024-09-11,407752
T003423,1163,2024-09-11,141035
T001737,1324,2024-09-11,449895
T000390,1461,2024-09-11,187198
T004729,1371,2024-09-11,115387
T006655,1210,2024-09-11,355146
T000630,1228,2024-09-11,383284
T000176,1223,2024-09-11,93352
T005065,1056,2024-09-11,470587
T004602,1239,2024-09-11,199044
T005773,1423,2024-09-11,382136
T007579,1187,2024-09-11,220288
T000560,1195,2024-09-11,297873
T007021,1402,2024-09-11,125633
T005184,1337,2024-09-11,263343
T007636,1069,2024-09-11,481499
T005517,1481,2024-09-11,430071
T002522,1089,2024-09-12,195210
T005836,1316,2024-09-12,462747
T007158,1015,2024-09-12,64035
T004142,1427,2024-09-12,166452
T007194,1409,2024-09-12,241120
T002300,1417,2024-09-12,218107
T007688,1115,2024-09-12,465295
T003506,1124,2024-09-12,453886
T002851,1193,2024-09-12,443751
T005670,1026,2024-09-12,61965
T005510,1473,2024-09-12,285467
T001915,1132,2024-09-12,149817
T005995,1272,2024-09-12,219283
T005978,1461,2024-09-13,497563
T005399,1147,2024-09-13,271176
T004388,1312,2024-09-13,35198
T006721,1340,2024-09-13,441855
T000099,1104,2024-09-13,87839
T001149,1275,2024-09-13,76630
T006179,1321,2024-09-13,77326
T003138,1194,2024-09-13,381416
T003769,1139,2024-09-13,215982
T002854,1275,2024-09-13,184772
T003672,1242,2024-09-14,225407
T005813,1388,2024-09-14,424317
T003185,1295,2024-09-14,337406
T007016,1418,2024-09-14,141403
T004134,1208,2024-09-14,386835
T006166,1424,2024-09-14,26220
T001775,1334,2024-09-14,216511
T002453,1333,2024-09-14,51828
T004838,1405,2024-09-14,468381
T004013,1240,2024-09-14,274905
T002917,1035,2024-09-14,403413
T002811,1099,2024-09-14,315385
T002594,1406,2024-09-14,127437
T005387,1344,2024-09-14,309459
T005302,1221,2024-09-14,397571
T006086,1341,2024-09-14,304171
T005991,1164,2024-09-15,176597
T003870,1169,2024-09-15,392318
T005842,1113,2024-09-15,473558
T003566,1005,2024-09-15,385310
T003833,1248,2024-09-15,241538
T002739,1082,2024-09-15,86538
T005383,1433,2024-09-15,254625
T005973,1228,2024-09-15,494673
T002815,1437,2024-09-16,165906
T003411,1074,2024-09-16,476497
T003319,1235,2024-09-16,438158
T003146,1384,2024-09-16,68838
T006790,1056,2024-09-16,398709
T007872,1436,2024-09-16,364302
T002148,1305,2024-09-16,325868
T007709,1130,2024-09-17,288821
T004051,1113,2024-09-17,375424
T004352,1324,2024-09-17,63560
T007074,1109,2024-09-17,130599
T004631,1439,2024-09-17,146913
T007417,1260,2024-09-17,235101
T001899,1462,2024-09-17,418300
T001571,1062,2024-09-17,422964
T003167,1066,2024-09-17,299566
T000713,1451,2024-09-17,331493
T001092,1267,2024-09-17,438660
T006836,1203,2024-09-17,393938
T004572,1364,2024-09-17,425633
T001185,1447,2024-09-17,115057
T007364,1122,2024-09-18,234646
T006353,1073,2024-09-18,139053
T002224,1214,2024-09-18,302570
T004664,1429,2024-09-18,414549
T003803,1046,2024-09-18,84873
T002156,1425,2024-09-18,72335
T007388,1165,2024-09-18,139097
T005950,1090,2024-09-18,173033
T002301,1220,2024-09-19,43814
T002795,1357,2024-09-19,294703
T002885,1325,2024-09-19,243793
T003898,1241,2024-09-19,355995
T007494,1472,2024-09-19,162957
T001547,1080,2024-09-19,221011
T000935,1130,2024-09-19,167627
T003624,1320,2024-09-19,169360
T005815,1452,2024-09-19,233391
T002082,1106,2024-09-19,277023
T006430,1409,2024-09-19,323032
T005451,1367,2024-09-19,247249
T003418,1470,2024-09-19,498187
T000265,1146,2024-09-19,341961
T006691,1053,2024-09-19,305762
T006793,1111,2024-09-20,444274
T000852,1014,2024-09-20,208362
T005370,1407,2024-09-20,497258
T000985,1380,2024-09-20,396141
T002578,1008,2024-09-20,394255
T007071,1013,2024-09-20,293538
T003195,1221,2024-09-21,361030
T001851,1030,2024-09-21,292976
T002899,1475,2024-09-21,230103
T006554,1334,2024-09-21,298588
T003904,1032,2024-09-22,319136
T006919,1225,2024-09-22,464942
T005755,1264,2024-09-22,44809
T003308,1417,2024-09-22,149401
T004478,1162,2024-09-22,99023
T002988,1165,2024-09-22,382069
T000407,1040,2024-09-23,151007
T005384,1227,2024-09-23,170267
T005326,1180,2024-09-23,447704
T007916,1268,2024-09-23,311242
T001487,1117,2024-09-23,437011
T002197,1435,2024-09-23,82072
T004496,1363,2024-09-23,469467
T001278,1042,2024-09-23,365242
T007441,1013,2024-09-23,60000
T007733,1344,2024-09-23,284349
T001080,1403,2024-09-23,366734
T003874,1314,2024-09-23,483539
T006794,1137,2024-09-23,339399
T002242,1447,2024-09-24,420662
T005835,1393,2024-09-24,396823
T001399,1142,2024-09-24,206404
T001619,1256,2024-09-24,471281
T006574,1489,2024-09-24,54980
T006092,1396,2024-09-24,62692
T007274,1432,2024-09-24,238171
T001998,1118,2024-09-24,273772
T007184,1042,2024-09-24,206589
T000253,1340,2024-09-24,31467
T003603,1493,2024-09-24,265221
T007724,1074,2024-09-25,302287
T001980,1432,2024-09-25,311456
T002376,1286,2024-09-25,384633
T006560,1355,2024-09-25,44248
T003531,1362,2024-09-25,140918
T004613,1322,2024-09-25,374318
T001531,1253,2024-09-25,487099
T006763,1154,2024-09-25,467158
T007118,1223,2024-09-26,129322
T004960,1166,2024-09-26,207660
T003054,1092,2024-09-26,298369
